,fold_id,model_name,set,accuracy,precision,recall,f1,auc
885,34,KNeigh,test,0.904,0.875,0.875,0.875,0.9246482683982684
886,35,KNeigh,train,0.932,0.898989898989899,0.9270833333333334,0.9128205128205129,0.9682088744588744
887,35,KNeigh,test,0.8870967741935484,0.8571428571428571,0.9152542372881356,0.8852459016393444,0.8825293350717079
888,36,KNeigh,train,0.9196787148594378,0.9117647058823529,0.8942307692307693,0.9029126213592232,0.9655835543766578
889,36,KNeigh,test,0.92,0.847457627118644,0.9803921568627451,0.909090909090909,0.9499205087440381
890,37,KNeigh,train,0.9357429718875502,0.9047619047619048,0.9405940594059405,0.9223300970873787,0.9785590045491035
891,37,KNeigh,test,0.896,0.9361702127659575,0.8148148148148148,0.8712871287128713,0.9107981220657276
892,38,KNeigh,train,0.912,0.8807339449541285,0.9142857142857143,0.8971962616822431,0.9680131362889983
893,38,KNeigh,test,0.9274193548387096,0.8867924528301887,0.94,0.912621359223301,0.9283783783783783
894,39,KNeigh,train,0.9116465863453815,0.8787878787878788,0.8969072164948454,0.8877551020408163,0.9680548019533369
895,39,KNeigh,test,0.936,0.9629629629629629,0.896551724137931,0.9285714285714286,0.9586978898610397
896,40,KNeigh,train,0.9236947791164659,0.9158878504672897,0.9074074074074074,0.9116279069767442,0.967953769372209
897,40,KNeigh,test,0.896,0.8541666666666666,0.8723404255319149,0.8631578947368421,0.9204855428259684
898,41,KNeigh,train,0.928,0.9065420560747663,0.9238095238095239,0.9150943396226416,0.9789819376026272
899,41,KNeigh,test,0.8951612903225806,0.8490566037735849,0.9,0.8737864077669903,0.903108108108108
900,42,KNeigh,train,0.9076305220883534,0.8796296296296297,0.9047619047619048,0.892018779342723,0.9618055555555556
901,42,KNeigh,test,0.936,0.9038461538461539,0.94,0.9215686274509804,0.962
902,43,KNeigh,train,0.9357429718875502,0.8962264150943396,0.95,0.9223300970873787,0.9825503355704699
903,43,KNeigh,test,0.88,0.8571428571428571,0.8727272727272727,0.8648648648648648,0.8764935064935064
904,44,KNeigh,train,0.924,0.9215686274509803,0.8952380952380953,0.9082125603864734,0.9726108374384237
905,44,KNeigh,test,0.9112903225806451,0.8823529411764706,0.9,0.8910891089108911,0.9222972972972971
906,45,KNeigh,train,0.9076305220883534,0.8888888888888888,0.897196261682243,0.8930232558139535,0.9661050414637358
907,45,KNeigh,test,0.928,0.8823529411764706,0.9375,0.9090909090909091,0.9541396103896104
908,46,KNeigh,train,0.927710843373494,0.9134615384615384,0.9134615384615384,0.9134615384615384,0.9638925729442971
909,46,KNeigh,test,0.928,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.953232644409115
910,47,KNeigh,train,0.94,0.8962264150943396,0.9595959595959596,0.926829268292683,0.9807344972907888
911,47,KNeigh,test,0.8790322580645161,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8865546218487395
912,48,KNeigh,train,0.9156626506024096,0.8888888888888888,0.9142857142857143,0.9014084507042254,0.9740740740740741
913,48,KNeigh,test,0.912,0.9148936170212766,0.86,0.8865979381443299,0.9259999999999999
914,49,KNeigh,train,0.9397590361445783,0.9215686274509803,0.9306930693069307,0.9261083743842364,0.9812349478191063
915,49,KNeigh,test,0.872,0.8166666666666667,0.9074074074074074,0.8596491228070176,0.9032342201356286
916,50,KNeigh,train,0.904,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.9574222866174922
917,50,KNeigh,test,0.9516129032258065,0.9787234042553191,0.9019607843137255,0.9387755102040817,0.9692452323395113
918,51,KNeigh,train,0.9036144578313253,0.8715596330275229,0.9047619047619048,0.8878504672897196,0.9627645502645503
919,51,KNeigh,test,0.944,0.9056603773584906,0.96,0.9320388349514563,0.9453333333333334
920,52,KNeigh,train,0.9397590361445783,0.9207920792079208,0.93,0.9253731343283582,0.9831208053691274
921,52,KNeigh,test,0.888,0.9019607843137255,0.8363636363636363,0.8679245283018867,0.881038961038961
922,53,KNeigh,train,0.932,0.9230769230769231,0.9142857142857143,0.9186602870813396,0.970968801313629
923,53,KNeigh,test,0.9193548387096774,0.8703703703703703,0.94,0.9038461538461539,0.9121621621621621
924,54,KNeigh,train,0.9036144578313253,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.9542658730158731
925,54,KNeigh,test,0.92,0.8846153846153846,0.92,0.9019607843137256,0.9493333333333334
926,55,KNeigh,train,0.9558232931726908,0.9423076923076923,0.9514563106796117,0.9468599033816425,0.9841734273174625
927,55,KNeigh,test,0.872,0.8333333333333334,0.8653846153846154,0.8490566037735849,0.8655163329820863
928,56,KNeigh,train,0.912,0.8773584905660378,0.9117647058823529,0.8942307692307693,0.9623410174880763
929,56,KNeigh,test,0.9516129032258065,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9597395694924262
930,57,KNeigh,train,0.9156626506024096,0.8979591836734694,0.8888888888888888,0.8934010152284263,0.9611784511784511
931,57,KNeigh,test,0.936,0.9444444444444444,0.9107142857142857,0.9272727272727271,0.9179606625258798
932,58,KNeigh,train,0.9357429718875502,0.9099099099099099,0.9439252336448598,0.926605504587156,0.976832960379097
933,58,KNeigh,test,0.88,0.8235294117647058,0.875,0.8484848484848485,0.9015151515151515
934,59,KNeigh,train,0.932,0.9065420560747663,0.9326923076923077,0.919431279620853,0.9815924657534247
935,59,KNeigh,test,0.9193548387096774,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9172710179962396
936,60,KNeigh,train,0.9317269076305221,0.9134615384615384,0.9223300970873787,0.9178743961352658,0.9867003590903045
937,60,KNeigh,test,0.888,0.88,0.8461538461538461,0.8627450980392156,0.8893572181243414
938,61,KNeigh,train,0.9036144578313253,0.8673469387755102,0.8854166666666666,0.8762886597938144,0.9558823529411765
939,61,KNeigh,test,0.92,0.9152542372881356,0.9152542372881356,0.9152542372881356,0.9576271186440679
940,62,KNeigh,train,0.932,0.9272727272727272,0.918918918918919,0.9230769230769231,0.9708989565104673
941,62,KNeigh,test,0.9193548387096774,0.8541666666666666,0.9318181818181818,0.8913043478260869,0.9139204545454545
942,63,KNeigh,train,0.9196787148594378,0.89,0.9081632653061225,0.8989898989898989,0.9606027841600216
943,63,KNeigh,test,0.92,0.9433962264150944,0.8771929824561403,0.9090909090909091,0.9214396284829721
944,64,KNeigh,train,0.927710843373494,0.9108910891089109,0.9108910891089109,0.9108910891089109,0.9718691463740969
945,64,KNeigh,test,0.912,0.864406779661017,0.9444444444444444,0.9026548672566371,0.9204486176317163
946,65,KNeigh,train,0.924,0.8770491803278688,0.963963963963964,0.9184549356223176,0.9730053794801997
947,65,KNeigh,test,0.8629032258064516,0.7755102040816326,0.8636363636363636,0.8172043010752688,0.899715909090909
948,66,KNeigh,train,0.927710843373494,0.8928571428571429,0.9433962264150944,0.9174311926605505,0.9805713154769758
949,66,KNeigh,test,0.896,0.86,0.8775510204081632,0.8686868686868686,0.9044038668098818
950,67,KNeigh,train,0.927710843373494,0.925531914893617,0.8877551020408163,0.90625,0.9709420191917827
951,67,KNeigh,test,0.928,0.875,0.9824561403508771,0.9256198347107438,0.9321465428276574
952,68,KNeigh,train,0.916,0.8828828828828829,0.9245283018867925,0.903225806451613,0.9724187631027255
953,68,KNeigh,test,0.9032258064516129,0.9111111111111111,0.8367346938775511,0.8723404255319148,0.9202721088435375
954,69,KNeigh,train,0.927710843373494,0.9215686274509803,0.9038461538461539,0.9126213592233009,0.9760941644562334
955,69,KNeigh,test,0.872,0.8181818181818182,0.8823529411764706,0.8490566037735848,0.9079226285108638
956,70,KNeigh,train,0.927710843373494,0.9038461538461539,0.9215686274509803,0.9126213592233009,0.9656195811657997
957,70,KNeigh,test,0.928,0.9074074074074074,0.9245283018867925,0.9158878504672898,0.9397274633123689
958,71,KNeigh,train,0.904,0.8703703703703703,0.9038461538461539,0.8867924528301887,0.970100105374078
959,71,KNeigh,test,0.9354838709677419,0.9574468085106383,0.8823529411764706,0.9183673469387754,0.9536663980660758
960,72,KNeigh,train,0.9196787148594378,0.9150943396226415,0.8981481481481481,0.9065420560747663,0.9719923824533754
961,72,KNeigh,test,0.928,0.9130434782608695,0.8936170212765957,0.9032258064516129,0.9410801963993455
962,73,KNeigh,train,0.9317269076305221,0.8942307692307693,0.9393939393939394,0.9162561576354681,0.9771380471380471
963,73,KNeigh,test,0.888,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8969979296066253
964,74,KNeigh,train,0.924,0.8818181818181818,0.941747572815534,0.9107981220657277,0.9718644739449178
965,74,KNeigh,test,0.8951612903225806,0.8305084745762712,0.9423076923076923,0.8828828828828829,0.9250801282051281
966,75,KNeigh,train,0.927710843373494,0.9,0.9183673469387755,0.9090909090909091,0.9756385998107853
967,75,KNeigh,test,0.904,0.8688524590163934,0.9298245614035088,0.8983050847457625,0.9222136222910217
968,76,KNeigh,train,0.927710843373494,0.9056603773584906,0.9230769230769231,0.9142857142857143,0.9729111405835543
969,76,KNeigh,test,0.928,0.9038461538461539,0.9215686274509803,0.9126213592233009,0.9320349761526231
970,77,KNeigh,train,0.916,0.8918918918918919,0.9166666666666666,0.9041095890410958,0.9680164319248826
971,77,KNeigh,test,0.9112903225806451,0.9090909090909091,0.851063829787234,0.8791208791208791,0.9135120198949986
972,78,KNeigh,train,0.927710843373494,0.8938053097345132,0.9439252336448598,0.9181818181818181,0.9773923917335791
973,78,KNeigh,test,0.896,0.8571428571428571,0.875,0.8659793814432989,0.9046266233766234
974,79,KNeigh,train,0.9357429718875502,0.9479166666666666,0.8921568627450981,0.9191919191919192,0.9746231826063759
975,79,KNeigh,test,0.888,0.8421052631578947,0.9056603773584906,0.8727272727272727,0.9042190775681342
976,80,KNeigh,train,0.916,0.8846153846153846,0.9108910891089109,0.8975609756097561,0.9649146122665957
977,80,KNeigh,test,0.9435483870967742,0.9607843137254902,0.9074074074074074,0.9333333333333333,0.9537037037037037
978,81,KNeigh,train,0.8995983935742972,0.8653846153846154,0.8910891089108911,0.878048780487805,0.9527361519935778
979,81,KNeigh,test,0.936,0.9423076923076923,0.9074074074074074,0.9245283018867925,0.9552686489306207
980,82,KNeigh,train,0.9397590361445783,0.9259259259259259,0.9345794392523364,0.9302325581395349,0.9805186257733314
981,82,KNeigh,test,0.904,0.86,0.8958333333333334,0.8775510204081632,0.9071969696969697
982,83,KNeigh,train,0.94,0.9223300970873787,0.9313725490196079,0.9268292682926829,0.9777424483306836
983,83,KNeigh,test,0.9112903225806451,0.8888888888888888,0.9056603773584906,0.897196261682243,0.9141642306670209
984,84,KNeigh,train,0.927710843373494,0.8909090909090909,0.9423076923076923,0.9158878504672897,0.9802387267904509
985,84,KNeigh,test,0.896,0.8653846153846154,0.8823529411764706,0.8737864077669903,0.9003709591944886
986,85,KNeigh,train,0.9196787148594378,0.9158878504672897,0.8990825688073395,0.9074074074074073,0.9623197903014417
987,85,KNeigh,test,0.944,0.8823529411764706,0.9782608695652174,0.9278350515463919,0.9488167308750688
988,86,KNeigh,train,0.936,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.9733508523684389
989,86,KNeigh,test,0.8951612903225806,0.9090909090909091,0.8620689655172413,0.8849557522123893,0.9344305120167189
990,87,KNeigh,train,0.9036144578313253,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.9608090185676393
991,87,KNeigh,test,0.976,0.9615384615384616,0.9803921568627451,0.970873786407767,0.9723105458399577
992,88,KNeigh,train,0.9236947791164659,0.8981481481481481,0.9238095238095239,0.9107981220657277,0.9779431216931217
993,88,KNeigh,test,0.904,0.8518518518518519,0.92,0.8846153846153846,0.9009333333333334
994,89,KNeigh,train,0.948,0.9230769230769231,0.9504950495049505,0.9365853658536586,0.9827231045252176
995,89,KNeigh,test,0.8790322580645161,0.8545454545454545,0.8703703703703703,0.8623853211009175,0.890079365079365
996,90,KNeigh,train,0.9397590361445783,0.9074074074074074,0.9514563106796117,0.9289099526066351,0.9842066764197366
997,90,KNeigh,test,0.904,0.9,0.8653846153846154,0.8823529411764707,0.9002897787144364
998,91,KNeigh,train,0.9156626506024096,0.8921568627450981,0.900990099009901,0.8965517241379312,0.9557800374632057
999,91,KNeigh,test,0.936,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9559207094418363
1000,92,KNeigh,train,0.916,0.9047619047619048,0.8962264150943396,0.9004739336492891,0.9731394129979035
1001,92,KNeigh,test,0.9032258064516129,0.8627450980392157,0.8979591836734694,0.8799999999999999,0.9255782312925172
1002,93,KNeigh,train,0.9196787148594378,0.900990099009901,0.900990099009901,0.9009900990099011,0.9607305325127108
1003,93,KNeigh,test,0.912,0.9387755102040817,0.8518518518518519,0.8932038834951458,0.946661450182577
1004,94,KNeigh,train,0.9236947791164659,0.8910891089108911,0.9183673469387755,0.9045226130653267,0.9739491823219354
1005,94,KNeigh,test,0.912,0.8833333333333333,0.9298245614035088,0.905982905982906,0.9268575851393188
1006,95,KNeigh,train,0.932,0.9196428571428571,0.9279279279279279,0.9237668161434976,0.9740099812042258
1007,95,KNeigh,test,0.9193548387096774,0.8695652173913043,0.9090909090909091,0.888888888888889,0.9134943181818183
1008,96,KNeigh,train,0.9357429718875502,0.9433962264150944,0.9090909090909091,0.9259259259259259,0.9718116415958142
1009,96,KNeigh,test,0.904,0.8235294117647058,0.9333333333333333,0.8749999999999999,0.9222222222222223
1010,97,KNeigh,train,0.9196787148594378,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.9728208647906657
1011,97,KNeigh,test,0.928,0.9482758620689655,0.9016393442622951,0.9243697478991596,0.9312243852459016
1012,98,KNeigh,train,0.924,0.8849557522123894,0.9433962264150944,0.91324200913242,0.9795269916142557
1013,98,KNeigh,test,0.9032258064516129,0.8775510204081632,0.8775510204081632,0.8775510204081631,0.9039455782312925
1014,99,KNeigh,train,0.9036144578313253,0.8666666666666667,0.900990099009901,0.8834951456310681,0.9535723842654535
1015,99,KNeigh,test,0.944,0.9433962264150944,0.9259259259259259,0.9345794392523364,0.9567031820552947
1016,100,KNeigh,train,0.927710843373494,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9718887555022009
1017,100,KNeigh,test,0.896,0.8703703703703703,0.8867924528301887,0.8785046728971964,0.9071016771488469
1018,101,KNeigh,train,0.932,0.9166666666666666,0.9252336448598131,0.9209302325581395,0.9837265538200118
1019,101,KNeigh,test,0.8548387096774194,0.7678571428571429,0.8958333333333334,0.8269230769230769,0.8967927631578948
1020,0,NearCentr,train,0.9156626506024096,0.9,0.908256880733945,0.9041095890410958,
1021,0,NearCentr,test,0.896,0.851063829787234,0.8695652173913043,0.8602150537634409,
1022,1,NearCentr,train,0.9156626506024096,0.89,0.898989898989899,0.8944723618090452,
1023,1,NearCentr,test,0.904,0.8928571428571429,0.8928571428571429,0.8928571428571429,
1024,2,NearCentr,train,0.9,0.8737864077669902,0.8823529411764706,0.8780487804878048,
1025,2,NearCentr,test,0.9354838709677419,0.9245283018867925,0.9245283018867925,0.9245283018867925,
1026,3,NearCentr,train,0.9036144578313253,0.89,0.8725490196078431,0.8811881188118812,
1027,3,NearCentr,test,0.92,0.8771929824561403,0.9433962264150944,0.9090909090909091,
1028,4,NearCentr,train,0.9116465863453815,0.8857142857142857,0.9029126213592233,0.8942307692307693,
1029,4,NearCentr,test,0.912,0.9019607843137255,0.8846153846153846,0.8932038834951457,
1030,5,NearCentr,train,0.916,0.8888888888888888,0.9142857142857143,0.9014084507042254,
1031,5,NearCentr,test,0.8951612903225806,0.8775510204081632,0.86,0.8686868686868686,
1032,6,NearCentr,train,0.9156626506024096,0.9108910891089109,0.8846153846153846,0.8975609756097561,
1033,6,NearCentr,test,0.904,0.8545454545454545,0.9215686274509803,0.8867924528301887,
1034,7,NearCentr,train,0.9076305220883534,0.8653846153846154,0.9090909090909091,0.8866995073891625,
1035,7,NearCentr,test,0.92,0.9423076923076923,0.875,0.9074074074074073,
1036,8,NearCentr,train,0.912,0.897196261682243,0.897196261682243,0.897196261682243,
1037,8,NearCentr,test,0.9112903225806451,0.8775510204081632,0.8958333333333334,0.8865979381443299,
1038,9,NearCentr,train,0.9116465863453815,0.8932038834951457,0.8932038834951457,0.8932038834951457,
1039,9,NearCentr,test,0.904,0.8703703703703703,0.9038461538461539,0.8867924528301887,
1040,10,NearCentr,train,0.9036144578313253,0.8640776699029126,0.898989898989899,0.8811881188118812,
1041,10,NearCentr,test,0.928,0.9433962264150944,0.8928571428571429,0.9174311926605505,
1042,11,NearCentr,train,0.916,0.9065420560747663,0.8981481481481481,0.9023255813953489,
1043,11,NearCentr,test,0.8951612903225806,0.84,0.8936170212765957,0.8659793814432989,
1044,12,NearCentr,train,0.9116465863453815,0.8627450980392157,0.9166666666666666,0.888888888888889,
1045,12,NearCentr,test,0.912,0.9444444444444444,0.864406779661017,0.9026548672566371,
1046,13,NearCentr,train,0.8995983935742972,0.8952380952380953,0.8703703703703703,0.8826291079812207,
1047,13,NearCentr,test,0.928,0.8653846153846154,0.9574468085106383,0.9090909090909091,
1048,14,NearCentr,train,0.92,0.9056603773584906,0.9056603773584906,0.9056603773584906,
1049,14,NearCentr,test,0.8951612903225806,0.86,0.8775510204081632,0.8686868686868686,
1050,15,NearCentr,train,0.9196787148594378,0.9,0.9,0.9,
1051,15,NearCentr,test,0.896,0.875,0.8909090909090909,0.8828828828828829,
1052,16,NearCentr,train,0.9076305220883534,0.8785046728971962,0.9038461538461539,0.8909952606635071,
1053,16,NearCentr,test,0.912,0.9,0.8823529411764706,0.8910891089108911,
1054,17,NearCentr,train,0.908,0.8952380952380953,0.8867924528301887,0.8909952606635072,
1055,17,NearCentr,test,0.9193548387096774,0.8823529411764706,0.9183673469387755,0.9,
1056,18,NearCentr,train,0.8955823293172691,0.8849557522123894,0.8849557522123894,0.8849557522123894,
1057,18,NearCentr,test,0.944,0.9069767441860465,0.9285714285714286,0.9176470588235294,
1058,19,NearCentr,train,0.9156626506024096,0.8932038834951457,0.9019607843137255,0.8975609756097561,
1059,19,NearCentr,test,0.904,0.8867924528301887,0.8867924528301887,0.8867924528301887,
1060,20,NearCentr,train,0.924,0.8958333333333334,0.9052631578947369,0.900523560209424,
1061,20,NearCentr,test,0.8870967741935484,0.8833333333333333,0.8833333333333333,0.8833333333333333,
1062,21,NearCentr,train,0.9076305220883534,0.883495145631068,0.8921568627450981,0.8878048780487806,
1063,21,NearCentr,test,0.92,0.9056603773584906,0.9056603773584906,0.9056603773584906,
1064,22,NearCentr,train,0.9116465863453815,0.8878504672897196,0.9047619047619048,0.8962264150943396,
1065,22,NearCentr,test,0.912,0.8979591836734694,0.88,0.888888888888889,
1066,23,NearCentr,train,0.912,0.8932038834951457,0.8932038834951457,0.8932038834951457,
1067,23,NearCentr,test,0.9032258064516129,0.8703703703703703,0.9038461538461539,0.8867924528301887,
1068,24,NearCentr,train,0.891566265060241,0.87,0.8613861386138614,0.8656716417910448,
1069,24,NearCentr,test,0.952,0.9285714285714286,0.9629629629629629,0.9454545454545454,
1070,25,NearCentr,train,0.9196787148594378,0.8910891089108911,0.9090909090909091,0.9,
1071,25,NearCentr,test,0.896,0.8909090909090909,0.875,0.8828828828828829,
1072,26,NearCentr,train,0.924,0.9099099099099099,0.9181818181818182,0.914027149321267,
1073,26,NearCentr,test,0.8790322580645161,0.8260869565217391,0.8444444444444444,0.8351648351648352,
1074,27,NearCentr,train,0.9357429718875502,0.9065420560747663,0.941747572815534,0.9238095238095239,
1075,27,NearCentr,test,0.864,0.8571428571428571,0.8076923076923077,0.8316831683168318,
1076,28,NearCentr,train,0.8955823293172691,0.8865979381443299,0.8514851485148515,0.8686868686868687,
1077,28,NearCentr,test,0.936,0.8833333333333333,0.9814814814814815,0.9298245614035088,
1078,29,NearCentr,train,0.904,0.8796296296296297,0.8962264150943396,0.8878504672897196,
1079,29,NearCentr,test,0.9274193548387096,0.9166666666666666,0.8979591836734694,0.9072164948453607,
1080,30,NearCentr,train,0.9196787148594378,0.8771929824561403,0.9433962264150944,0.9090909090909091,
1081,30,NearCentr,test,0.896,0.9285714285714286,0.7959183673469388,0.8571428571428572,
1082,31,NearCentr,train,0.891566265060241,0.8712871287128713,0.8627450980392157,0.8669950738916257,
1083,31,NearCentr,test,0.952,0.9272727272727272,0.9622641509433962,0.9444444444444444,
1084,32,NearCentr,train,0.924,0.9278350515463918,0.8823529411764706,0.9045226130653266,
1085,32,NearCentr,test,0.8870967741935484,0.8305084745762712,0.9245283018867925,0.875,
1086,33,NearCentr,train,0.8995983935742972,0.8796296296296297,0.8878504672897196,0.883720930232558,
1087,33,NearCentr,test,0.936,0.9166666666666666,0.9166666666666666,0.9166666666666666,
1088,34,NearCentr,train,0.9156626506024096,0.8981481481481481,0.9065420560747663,0.9023255813953489,
1089,34,NearCentr,test,0.904,0.875,0.875,0.875,
1090,35,NearCentr,train,0.92,0.8958333333333334,0.8958333333333334,0.8958333333333334,
1091,35,NearCentr,test,0.8951612903225806,0.8833333333333333,0.8983050847457628,0.8907563025210085,
1092,36,NearCentr,train,0.9036144578313253,0.9,0.8653846153846154,0.8823529411764707,
1093,36,NearCentr,test,0.92,0.8596491228070176,0.9607843137254902,0.9074074074074074,
1094,37,NearCentr,train,0.9196787148594378,0.8715596330275229,0.9405940594059405,0.9047619047619048,
1095,37,NearCentr,test,0.896,0.9361702127659575,0.8148148148148148,0.8712871287128713,
1096,38,NearCentr,train,0.904,0.8857142857142857,0.8857142857142857,0.8857142857142857,
1097,38,NearCentr,test,0.9193548387096774,0.8846153846153846,0.92,0.9019607843137256,
1098,39,NearCentr,train,0.8995983935742972,0.8529411764705882,0.8969072164948454,0.8743718592964823,
1099,39,NearCentr,test,0.936,0.9629629629629629,0.896551724137931,0.9285714285714286,
1100,40,NearCentr,train,0.9196787148594378,0.9074074074074074,0.9074074074074074,0.9074074074074074,
1101,40,NearCentr,test,0.896,0.8541666666666666,0.8723404255319149,0.8631578947368421,
1102,41,NearCentr,train,0.916,0.9117647058823529,0.8857142857142857,0.8985507246376812,
1103,41,NearCentr,test,0.9032258064516129,0.8518518518518519,0.92,0.8846153846153846,
1104,42,NearCentr,train,0.8955823293172691,0.8761904761904762,0.8761904761904762,0.8761904761904762,
1105,42,NearCentr,test,0.944,0.9215686274509803,0.94,0.9306930693069307,
1106,43,NearCentr,train,0.927710843373494,0.9019607843137255,0.92,0.9108910891089109,
1107,43,NearCentr,test,0.88,0.8703703703703703,0.8545454545454545,0.8623853211009175,
1108,44,NearCentr,train,0.912,0.8952380952380953,0.8952380952380953,0.8952380952380953,
1109,44,NearCentr,test,0.9112903225806451,0.8823529411764706,0.9,0.8910891089108911,
1110,45,NearCentr,train,0.8995983935742972,0.8867924528301887,0.8785046728971962,0.8826291079812206,
1111,45,NearCentr,test,0.928,0.8823529411764706,0.9375,0.9090909090909091,
1112,46,NearCentr,train,0.8995983935742972,0.8761904761904762,0.8846153846153846,0.8803827751196172,
1113,46,NearCentr,test,0.936,0.9215686274509803,0.9215686274509803,0.9215686274509803,
1114,47,NearCentr,train,0.932,0.9019607843137255,0.9292929292929293,0.9154228855721392,
1115,47,NearCentr,test,0.8709677419354839,0.8703703703703703,0.8392857142857143,0.8545454545454546,
1116,48,NearCentr,train,0.9116465863453815,0.8807339449541285,0.9142857142857143,0.8971962616822431,
1117,48,NearCentr,test,0.904,0.8958333333333334,0.86,0.8775510204081632,
1118,49,NearCentr,train,0.927710843373494,0.9278350515463918,0.8910891089108911,0.9090909090909091,
1119,49,NearCentr,test,0.88,0.8305084745762712,0.9074074074074074,0.8672566371681415,
1120,50,NearCentr,train,0.892,0.8598130841121495,0.8846153846153846,0.872037914691943,
1121,50,NearCentr,test,0.9516129032258065,0.9591836734693877,0.9215686274509803,0.9400000000000001,
1122,51,NearCentr,train,0.8995983935742972,0.8846153846153846,0.8761904761904762,0.8803827751196172,
1123,51,NearCentr,test,0.936,0.9038461538461539,0.94,0.9215686274509804,
1124,52,NearCentr,train,0.927710843373494,0.8942307692307693,0.93,0.911764705882353,
1125,52,NearCentr,test,0.88,0.8846153846153846,0.8363636363636363,0.8598130841121494,
1126,53,NearCentr,train,0.908,0.8942307692307693,0.8857142857142857,0.8899521531100478,
1127,53,NearCentr,test,0.9112903225806451,0.8679245283018868,0.92,0.8932038834951457,
1128,54,NearCentr,train,0.9036144578313253,0.8857142857142857,0.8857142857142857,0.8857142857142857,
1129,54,NearCentr,test,0.928,0.9019607843137255,0.92,0.9108910891089109,
1130,55,NearCentr,train,0.9357429718875502,0.9223300970873787,0.9223300970873787,0.9223300970873787,
1131,55,NearCentr,test,0.864,0.8301886792452831,0.8461538461538461,0.8380952380952382,
1132,56,NearCentr,train,0.896,0.8653846153846154,0.8823529411764706,0.8737864077669903,
1133,56,NearCentr,test,0.9435483870967742,0.9423076923076923,0.9245283018867925,0.9333333333333333,
1134,57,NearCentr,train,0.9036144578313253,0.8712871287128713,0.8888888888888888,0.88,
1135,57,NearCentr,test,0.928,0.9272727272727272,0.9107142857142857,0.918918918918919,
1136,58,NearCentr,train,0.9236947791164659,0.9150943396226415,0.9065420560747663,0.9107981220657277,
1137,58,NearCentr,test,0.88,0.8235294117647058,0.875,0.8484848484848485,
1138,59,NearCentr,train,0.904,0.8773584905660378,0.8942307692307693,0.8857142857142858,
1139,59,NearCentr,test,0.9193548387096774,0.9019607843137255,0.9019607843137255,0.9019607843137255,
1140,60,NearCentr,train,0.927710843373494,0.9047619047619048,0.9223300970873787,0.9134615384615385,
1141,60,NearCentr,test,0.88,0.8627450980392157,0.8461538461538461,0.854368932038835,
1142,61,NearCentr,train,0.9076305220883534,0.8762886597938144,0.8854166666666666,0.8808290155440415,
1143,61,NearCentr,test,0.92,0.9152542372881356,0.9152542372881356,0.9152542372881356,
1144,62,NearCentr,train,0.9,0.8909090909090909,0.8828828828828829,0.8868778280542986,
1145,62,NearCentr,test,0.9354838709677419,0.8913043478260869,0.9318181818181818,0.9111111111111111,
1146,63,NearCentr,train,0.9116465863453815,0.8725490196078431,0.9081632653061225,0.89,
1147,63,NearCentr,test,0.912,0.9259259259259259,0.8771929824561403,0.9009009009009009,
1148,64,NearCentr,train,0.9076305220883534,0.8979591836734694,0.8712871287128713,0.8844221105527638,
1149,64,NearCentr,test,0.912,0.864406779661017,0.9444444444444444,0.9026548672566371,
1150,65,NearCentr,train,0.916,0.9017857142857143,0.9099099099099099,0.905829596412556,
1151,65,NearCentr,test,0.9032258064516129,0.8636363636363636,0.8636363636363636,0.8636363636363636,
1152,66,NearCentr,train,0.9156626506024096,0.897196261682243,0.9056603773584906,0.9014084507042254,
1153,66,NearCentr,test,0.904,0.8775510204081632,0.8775510204081632,0.8775510204081631,
1154,67,NearCentr,train,0.9036144578313253,0.8936170212765957,0.8571428571428571,0.875,
1155,67,NearCentr,test,0.928,0.8870967741935484,0.9649122807017544,0.9243697478991597,
1156,68,NearCentr,train,0.912,0.875,0.9245283018867925,0.8990825688073395,
1157,68,NearCentr,test,0.9032258064516129,0.9111111111111111,0.8367346938775511,0.8723404255319148,
1158,69,NearCentr,train,0.927710843373494,0.9215686274509803,0.9038461538461539,0.9126213592233009,
1159,69,NearCentr,test,0.88,0.8333333333333334,0.8823529411764706,0.8571428571428571,
1160,70,NearCentr,train,0.9036144578313253,0.8823529411764706,0.8823529411764706,0.8823529411764706,
1161,70,NearCentr,test,0.92,0.8909090909090909,0.9245283018867925,0.9074074074074073,
1162,71,NearCentr,train,0.9,0.8623853211009175,0.9038461538461539,0.8826291079812206,
1163,71,NearCentr,test,0.9354838709677419,0.9574468085106383,0.8823529411764706,0.9183673469387754,
1164,72,NearCentr,train,0.9036144578313253,0.8818181818181818,0.8981481481481481,0.8899082568807339,
1165,72,NearCentr,test,0.928,0.9130434782608695,0.8936170212765957,0.9032258064516129,
1166,73,NearCentr,train,0.927710843373494,0.9090909090909091,0.9090909090909091,0.9090909090909091,
